id,price,moonRank,💎 score (%),storeURL,BACKGROUND,BODY,EXALTED_STAT,FUR,GLASSES,HEAD,IDEA_CREDIT,MOUTH,❤️
15535,9.69,NaN,0,https://magiceden.io/item-details/CWtb3mDd6U5TGkadfxpJpnWd1BqbbMf2aNKJzwcWe3rq,,,,,,,,,
15633,15,NaN,0,https://solanart.io/nft/HXMkaWcN1yRQxWiLks4NrpP19VeVPgWkFbJ9jydcjRHy,,,,,,,,,
15791,11.5,NaN,0,https://solanart.io/nft/8BM6fG4arPy3JJ8GTqDpAMbXnn8HBTBtS4n6u2waFCNB,,,,,,,,,
15823,11.9,13056,1.02,https://solanart.io/nft/7RLaAu6KgBXW2pgheFEkHbVyu5Rdrs9EB32pszUguYeJ,Purple,Dress Shirt,,Scarred Red - Smirk,No Traits,Trucker Cap,,No Traits,5
15824,42,NaN,0,https://solanart.io/nft/AT7qNwKW669WKdcDPjXQM2wVH87jkZ3AhHi6azbrd3D6,,,,,,,,,
15914,13.5,12966,0,https://solanart.io/nft/Cw8eX85cs5dVLPKxeQKD2jEdRvThLDCNYMs9AbxfwCem,Yellow,No Traits,,Brown - Grin,No Traits,Plunger,,Lollipop - Grin,6
16031,28,NaN,0,https://solanart.io/nft/GqnhogqZaP73SC7TnMvStMiHhKvD4ZDrHb8Tt3Bz2Fw8,,,,,,,,,
16176,9,NaN,0,https://magiceden.io/item-details/68hVDGMGvvkt9knDjzVjnkH97vNMtKjrpDtRQ6PUwfFF,,,,,,,,,
16216,9.99,3814,46.23,https://solanart.io/nft/4Qr5r3hbbMT4XquBquqNoRWmMEcC8GV2RyNwotXrWHrB,Green,Xmas Sweater,,Green - Smirk,Reading Glasses,Plunger,,Match Stick - Smirk,6
16221,8.99,NaN,0,https://magiceden.io/item-details/A7M3mtSwEwPKKRFNPg4e3CuCTpKdqAQNBxQ5UQDBM4G1,,,,,,,,,
16293,69,NaN,0,https://solanart.io/nft/G8jBjRkPTFnMJ8D8TNeT2uq8tnzVGScq8XswEdGtjN84,,,,,,,,,
16453,9.49,NaN,0,https://magiceden.io/item-details/zYC53zraTkh7K2HXzbbXooY4361cuNkPBEQb6WihbeJ,,,,,,,,,
16460,8,11255,45.11,https://magiceden.io/item-details/Dnr4b1sHKvbHipmTJkA1aWMUiQsFWs91KV9L6h3hnv7B,Green,Bandana,,Green - Smirk,No Traits,No Traits,,Crayon Shiv - Smirk,5
16485,16,NaN,0,https://solanart.io/nft/AzWK7vZcSWG26nJWY3j5ULM3KwAfLHetvnmgRpYey4i5,,,,,,,,,
16501,195,1332,0,https://solanart.io/nft/26vHWzwYv8EEASZBEcs482NbRb3aaQRo8rs1vD6TFbrn,Blue,Slav Jacket,,Acid Trip - Grin,Designer Glasses,No Traits,,No Traits,5
16520,8.42,7109,52.62,https://magiceden.io/item-details/BeB2cpJPaH3ngzMSamJa9wVEaqkpb7nUFS7saxrNwKuq,Green,Bandana,,Purple - Smirk,No Traits,Tamberine,,Crayon Shiv - Smirk,5
16815,69,NaN,0,https://solanart.io/nft/2MBkGRpGzbAmugQ13XCFfyBa3XMULzZESRXHAz4KWuHc,,,,,,,,,
16830,150,13431,0,https://solanart.io/nft/DboxAyGA24xbEcXAprqLz6qPuJA9dyHXb4WUBQMNRNke,Purple,Chain,,Scarred Purple - Grin,No Traits,No Traits,,No Traits,6
16837,100,NaN,0,https://solanart.io/nft/9Jt8oJDd9Ve1qB4kV2qYMvSMoEhGLibKz5D8epvNSQgg,,,,,,,,,
16953,6.969,NaN,0,https://magiceden.io/item-details/AxdfqbnAC3RaGHMdEJtggTp1Toj5ihthJNHqJzMgL4LM,,,,,,,,,
16970,6.4,6827,73.61,https://magiceden.io/item-details/6pvsRoC2uQTjx1ARnV1LkyKZvBoyQ3g2JSrooX8zV9YQ,Green,Mummy,,Scarred Green - Smirk,Reading Glasses,Trucker Cap,,No Traits,6
17191,28,NaN,0,https://solanart.io/nft/6sQQZ7rwnn7Rnve3zBxGFudkEghC2K4XDLCu3is9eJTj,,,,,,,,,
17241,14.99,10256,0,https://solanart.io/nft/9n9N43FsFxdTe8SdwXKsuucPuszQ1G4jH3JAUvfcCd1N,Black,Hockey Pads,,Antique - Smirk,No Traits,Takeout,,No Traits,6
17259,24,NaN,0,https://solanart.io/nft/APWJgJ4tzt1UAgyCRrqBTLMdDofxgNvuTgb2qXh5ahAR,,,,,,,,,
17271,8,14078,37.13,https://magiceden.io/item-details/7fQoDq2khWnx24FbxdR6DeqCghc2ByKvLcDfy1R3eKj5,Green,Knitted Vest,,Green - Grin,No Traits,No Traits,,No Traits,5
17302,5.75,NaN,0,https://magiceden.io/item-details/Ai2SzZaxpw5yDT8jG9CVGJ1TPHEsvraUZdM8VdEmYbe9,,,,,,,,,
17366,15,NaN,0,https://solanart.io/nft/5ySDWw3qtavEPZdKJfrC1zB7gmFA5Tb713RG4s4KySrt,,,,,,,,,
17383,9,NaN,0,https://magiceden.io/item-details/GfyVrqipUf867v1jLxNo98Ujn7gveAJBbhUGSPn7hSLA,,,,,,,,,
17451,69,NaN,0,https://solanart.io/nft/5RDvKpADvrAY1btcnUCsCpHLvAKwoo9hYxPEXV8QUesh,,,,,,,,,
17461,10.85,NaN,0,https://solanart.io/nft/B5BAuafV8Pzhm672FSS7YEw5DrFymqy372eV12sPbDn4,,,,,,,,,
17556,14.99,NaN,0,https://solanart.io/nft/AB3Q98VUCZhiTd2usNfR1P2Za9ZLekyiuxAajgB22HX9,,,,,,,,,
17596,69,NaN,0,https://solanart.io/nft/Hhn6T7U9dc4ZZpv8YuhUuk6cZExemX4s99jDfcz2Rg6U,,,,,,,,,
17644,19,1974,0,https://solanart.io/nft/4zoEtgZ2M5anjN9qcXjvn3RfVgDMcrcicgFaoi5iU9AQ,Green,Leather Jacket,,Green - Smirk,Designer Glasses,Sombrero,,Match Stick - Smirk,6
17714,12,6960,17.24,https://solanart.io/nft/FHd8Xj4JKo7E3LHCzpQcJzHQMwV4MWGbp85wUYLUHtfw,Yellow,No Traits,,Scarred Brown - Smirk,No Traits,Cardboard Box,,Rat Tail - Smirk,
17757,28,NaN,0,https://solanart.io/nft/5ArehTnMuYcY38h9sH4RiCcpUAQVox7Fv71h4VYxMfNT,,,,,,,,,
17906,8.5,6567,53.35,https://magiceden.io/item-details/E84gfMrbpEBnmJJWAUWktbEVnox3Lw8fKH74hD3jdDZp,Black,Engineer,,Scarred Brown - Grin,Reading Glasses,Tamberine,,No Traits,6
18022,150,9658,0,https://solanart.io/nft/4sc5rYnCPSJexTjtS1Uc4WK72EzT85RsrneBUg5m5ro9,Black,Degen Service Polo,,Fox - Smirk,No Traits,Lampshade,,No Traits,5
18143,8,NaN,0,https://magiceden.io/item-details/6f1WuhXiR2Yo9rpWte2WiJUBVEUrwxQFueS9ncGiWg3k,,,,,,,,,
18149,9.2,8575,40.68,https://magiceden.io/item-details/DZ4AuYDS8Jk7Sys2zd2qhYHsPncmaC3BC5cGddhmyArj,Red,No Traits,,Red - Smirk,Reading Glasses,Lampshade,,Bird Foot - Smirk,6
18175,8,NaN,0,https://magiceden.io/item-details/GnLgEayU1HywA2miQomnN9LBW7VdTtZsZTsFCY8Jbrgu,,,,,,,,,
18224,24,NaN,0,https://solanart.io/nft/EBwRiQxoBzVZushXqHVkVMy3oQVfMcXnkbb2FTxLhB4z,,,,,,,,,
18233,19.5,2613,0,https://solanart.io/nft/BgrcBk4hTSjdUiWLE14jW1SvCq4t9pEmNG8sN96JXmnQ,Black,Denim Vest,,Fox - Smirk,No Traits,Lampshade,,Burnt Spoon - Smirk,
18275,99,NaN,0,https://solanart.io/nft/GXBJoyTSWm8V6MKrNymEtgfd7WDLeXipjhoxQjpZND8K,,,,,,,,,
18323,8.99,NaN,0,https://magiceden.io/item-details/8L8mMvTWbwN9zwJpiHzvDW2jn7a5SKkTF5MEYakgvBnD,,,,,,,,,
18344,6.77,NaN,0,https://magiceden.io/item-details/3qxJSe7qMPkY7co4gNjd4Bi4wqs6XDLRVfgYrkEmh4de,,,,,,,,,
18368,12,NaN,0,https://solanart.io/nft/7EHrMoazuLdN4GsjVzmA5L4VtvBDRaqjpe2H9BqqrPVY,,,,,,,,,
18379,32,NaN,0,https://solanart.io/nft/A9V8Pcfxd7g593TUeNhWzzXsGAxN79dcNqTvU1UjDfGx,,,,,,,,,
18425,30,7172,0,https://solanart.io/nft/3we1mUuWr2srcmJZwB9JeiYk1dz12dmnU2kNFVKB8aKr,Black,Open Shirt,,Black - Grin,No Traits,Trash Lid,,Smashed Bottle - Grin,6
18429,25,7920,0,https://solanart.io/nft/8Gi66Gvv6q6x89UHnM5hkxbmN55pnULanJ9UJQ6CeSHq,Yellow,Football Jersey - Red/Blue,,Brown - Smirk,Reading Glasses,No Traits,,Match Stick - Smirk,5
18449,99,NaN,0,https://solanart.io/nft/8pbz4dMwAbC2dpcJEb5kojuRrvjxKwAT1JyanXybi2wA,,,,,,,,,
18488,200,NaN,0,https://solanart.io/nft/D9xeXGYQji6QR78uV4CUusWc1fnkb1NeHeoEQEfrpL4a,,,,,,,,,
18602,69,NaN,0,https://solanart.io/nft/5UWcaSJdjq4gab54a6iYKCPHCyQa4vTmf79Kogp3PmLa,,,,,,,,,
18610,6.6,NaN,0,https://solanart.io/nft/9TyaXZ7D8LGDoCmWTtxNmBsjjBxDrnBdV5a8swsmPdMv,,,,,,,,,
18655,9.9,NaN,0,https://solanart.io/nft/2uovKbo2AcYbpmoJnqQCE2v5yJDRXbiCRmx3gdmf4DW5,,,,,,,,,
18693,7.5,NaN,0,https://magiceden.io/item-details/8bgBEU1YbS1rE7wxfhaosmE6LQYcFwM3RGFQb3vQBxKT,,,,,,,,,
18747,12,NaN,0,https://solanart.io/nft/BNH7x5nBT6JncwXiTgb9GgXqAMi6zM7Xj7JrvWonB3Ws,,,,,,,,,
18766,49,NaN,0,https://solanart.io/nft/FEEsiBkY5Mc22J6y5ZNV8EVphBWHvh1Gt62obT6FVim1,,,,,,,,,
18847,32,NaN,0,https://solanart.io/nft/Hwv999Hh1s7Gpgxa1bNA7aFfVroLhoDWPpX7d5CDw4Jc,,,,,,,,,
18942,15,NaN,0,https://solanart.io/nft/7VADTVzeThPa4kE9xe1h5LhMo9uNA9t55ofqRcCcNU6s,,,,,,,,,
18968,9.5,NaN,0,https://magiceden.io/item-details/7xdDJCJMSZ9cC93R5sYSLn9RUBmeKBTYgXpvV6Vfrgs6,,,,,,,,,
19009,12,NaN,0,https://solanart.io/nft/G76UbYzbXSjKCaiKK6S2NaSCPMToqu9V8KXMsU9qiLjy,,,,,,,,,
19012,13.9,3747,7.32,https://solanart.io/nft/GvWsWx4KfVb6anbYjwwtFjzXFaoUCGceoMsXpTD5rRng,Yellow,Singlet,,Scarred Brown - Smirk,Designer Glasses,Plunger,,No Traits,
19026,8.99,7357,46.22,https://magiceden.io/item-details/63EmGx1dMnra6hHSimBKnjsiM8nSJUe4iSFnhEEU55ZQ,Green,Denim Vest,,Scarred Green - Smirk,No Traits,Pot,,Cigarette - Smirk,6
19143,9.9,NaN,0,https://solanart.io/nft/x7JVGuCVt1EqYa3SUC3j2mfk1dcPrNX8cWDmr8zuAvH,,,,,,,,,
19147,13.99,NaN,0,https://solanart.io/nft/BCkbiN1aWNozsCW82tKjGPKpX7JDBfCY6oopnU8R3vid,,,,,,,,,
19158,50,NaN,0,https://solanart.io/nft/F4JBSD3uwYDEM3poyQ6Gugr4hq4yoLcWHR6yCncuUVnW,,,,,,,,,
19314,10.5,NaN,0,https://solanart.io/nft/4YGgJ8P6jNFdH2U26thVPVpy42LBXwWpvbbbGkSaTrQb,,,,,,,,,
19338,6,NaN,0,https://magiceden.io/item-details/GSZ5Zk7L7sGTzJGqCo5s1kFJDLCEAaUyHnzfe2963iHD,,,,,,,,,
19400,12,2391,30.15,https://solanart.io/nft/51mqHkhYrYU3kHoRYQn7dbdE768StWw6m44Ps64Mmzeu,Black,Fishing Vest,,Scarred Black - Smirk,No Traits,Beret,,Bird Foot - Smirk,
19481,8.99,NaN,0,https://magiceden.io/item-details/FQxq1VCwJtCrBF1U4N24dC4DC6TDCnbSB9zqLoDyaocz,,,,,,,,,
19557,14.88,963,5.38,https://solanart.io/nft/Cobz36oRytaz1Xi1V7K2Z24WN43vHxnWb1WJ1sqMCU54,Red,Rain Jacket,,Scarred Red - Smirk,No Traits,Sombrero,,Bird Foot - Smirk,
19785,9.7,NaN,0,https://magiceden.io/item-details/6MCnzKCAbSNcXpXYJk5BKDtUdHZqm7N7Xfi6sVKYbCTA,,,,,,,,,
19809,22,13888,0,https://solanart.io/nft/A5qbBmHPwSVVXGCKzPwT6iTFQYQx7oAx5mbDa72WCqs1,Yellow,No Traits,,Brown - Grin,No Traits,Takeout,,No Traits,6
19824,8.5,2296,65.41,https://magiceden.io/item-details/AL14ARwKt5Go6WDQzdnm2eFw6AxxC8FsxqHHZjRcjVjT,Green,Turtle Neck,,Green - Smirk,Reading Glasses,Paint Can,,Match Stick - Smirk,
19899,20,NaN,0,https://solanart.io/nft/CdxLnN9ByrKE6MkjMpmVGJLtGFtAkHhR6sS57yqJ3rVL,,,,,,,,,
19961,69,NaN,0,https://solanart.io/nft/4fXCvRXt2ws224GBZ9Z4zTqBpGZn2g88ASuoDLzDGrT1,,,,,,,,,
